"","curl1","curl2","curl3","strait1","strait2","strait3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"1700016H13Rik",1.58119286820947,3.67275438714363,0,1.91634059764904,3.39661689419212,0,1.76115079119904,-0.0381349107116631,1.81874224635799,-0.0209677378903073,0.983271391449072,0.987524702978241,"1700016H13Rik","74218"
"1700016K19Rik",1.05412857880631,4.89700584952483,4.34717351272023,0.958170298824518,0,1.10784926518995,2.06072125084431,2.25231053645633,1.7247506552282,1.30587602887928,0.191594719609629,0.297556441460176,"1700016K19Rik","74230"
"1700016L04Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700016L04Rik","69412"
"1700016L21Rik",0,0,0,0.958170298824518,0,2.21569853037991,0.528978138200737,-2.69515856066324,3.38708318964366,-0.795716671177123,0.42619673472985,NA,"1700016L21Rik","72208"
"1700016P04Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700016P04Rik","69413"
"1700017B05Rik",1.05412857880631,0,0,0,1.13220563139737,0,0.364389035033948,0.222308743537535,3.9377995503017,0.0564550685472302,0.954979288508974,NA,"1700017B05Rik","74211"
"1700017D01Rik",1.05412857880631,0,1.08679337818006,0,0,1.10784926518995,0.541461870362721,0.94824825831119,3.01412402987815,0.314601605279503,0.75306416017686,NA,"1700017D01Rik",NA
"1700017G19Rik",1.05412857880631,0,0,2.87451089647355,0,1.10784926518995,0.839414790078303,-1.55446345869771,2.62247871576141,-0.592745881732117,0.553351230613892,NA,"1700017G19Rik","100040882"
"1700017J07Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700017J07Rik","75508"
"1700017L05Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700017L05Rik","69370"
"1700017N19Rik",4.74357860462841,1.22425146238121,0,1.91634059764904,0,2.21569853037991,1.68331153250643,0.599767762007594,1.8879209050979,0.31768691177054,0.750722440192328,0.821249392837774,"1700017N19Rik","66605"
"1700018A04Rik",1.05412857880631,0,0,0,0,0,0.175688096467719,1.18196178239688,4.05630175741403,0.291389017159907,0.770753813333353,NA,"1700018A04Rik","71307"
"1700018B08Rik",0,1.22425146238121,0,0,0,3.32354779556986,0.757966542991845,-1.70003748909382,3.09295068900774,-0.549649076248034,0.58256009108985,NA,"1700018B08Rik","76405"
"1700018B24Rik",1.05412857880631,0,1.08679337818006,1.91634059764904,3.39661689419212,0,1.24231324147125,-1.23522484497503,2.06686575854143,-0.597631868383519,0.550085595233281,NA,"1700018B24Rik","66332"
"1700018C11Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700018C11Rik",NA
"1700018F24Rik",3.16238573641894,11.0182631614309,5.43396689090028,0,0,0,3.26910263145835,5.03904789236935,1.72380789868129,2.92320733431156,0.00346445741255829,0.0127212359936039,"1700018F24Rik","69396"
"1700018G05Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700018G05Rik","69388"
"1700018L02Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700018L02Rik","67329"
"1700019A02Rik",3.16238573641894,0,1.08679337818006,0.958170298824518,1.13220563139737,0,1.05659250747015,1.10085251622132,2.23047728345008,0.493550203084125,0.621623876421754,NA,"1700019A02Rik","69397"
"1700019B03Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700019B03Rik",NA
"1700019B21Rik",6.32477147283789,2.44850292476242,3.26038013454017,0,0,1.10784926518995,2.1902506328884,3.42667950405842,1.81586370543049,1.88707968214281,0.0591496090446889,0.121788058048552,"1700019B21Rik",NA
"1700019C18Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700019C18Rik","75543"
"1700019D03Rik",0,0,0,0,2.26441126279475,1.10784926518995,0.562043421330784,-2.77187829880035,3.32419986979139,-0.83384826646248,0.404366492695123,NA,"1700019D03Rik","67080"
"1700019E08Rik",2.63532144701579,0,3.26038013454017,0,0,1.10784926518995,1.16725847445765,2.39145594152501,2.35042904965207,1.0174550650142,0.308936998146071,NA,"1700019E08Rik","69405"
"1700019G17Rik",1.05412857880631,0,0,16.2888950800168,13.5864675767685,7.75494485632967,6.44740601532021,-4.63453736541311,1.38098548137284,-3.35596385908845,0.000790889033627994,0.00370711767882521,"1700019G17Rik",NA
"1700019G24Rik",1.05412857880631,0,0,0,0,0,0.175688096467719,1.18196178239688,4.05630175741403,0.291389017159907,0.770753813333353,NA,"1700019G24Rik","72249"
"1700019L03Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700019L03Rik",NA
"1700019M22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700019M22Rik","69423"
"1700019N19Rik",0,0,1.08679337818006,0,0,0,0.181132229696676,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"1700019N19Rik","67507"
"1700019O17Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700019O17Rik",NA
"1700020A23Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020A23Rik","75656"
"1700020D05Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020D05Rik","75555"
"1700020D14Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020D14Rik","69438"
"1700020G17Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020G17Rik","75630"
"1700020I14Rik",0,2.44850292476242,0,3.83268119529807,2.26441126279475,2.21569853037991,1.79354898553919,-1.97589928084472,1.87255906800951,-1.05518662380304,0.29133998054128,0.409496671987293,"1700020I14Rik",NA
"1700020L24Rik",0,3.67275438714363,0,0,0,0,0.612125731190604,2.61054953120191,3.76259407233485,0.693816415221733,0.487797346863483,NA,"1700020L24Rik","66330"
"1700020M21Rik",0,4.89700584952483,2.17358675636011,0,0,0,1.17843210098082,3.55500024619208,2.63465210728175,1.34932435154024,0.177232807224959,NA,"1700020M21Rik","76402"
"1700020N01Rik",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700020N01Rik","67692"
"1700020N15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020N15Rik","75509"
"1700020N18Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700020N18Rik","67086"
"1700021F05Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700021F05Rik","67851"
"1700021F07Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700021F07Rik","72221"
"1700021K19Rik",0,2.44850292476242,0,0,0,0,0.408083820793736,2.01481734517082,4.01048453345573,0.502387511624364,0.615394961951591,NA,"1700021K19Rik",NA
"1700021N21Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700021N21Rik","69409"
"1700022A21Rik",0,1.22425146238121,0,1.91634059764904,0,0,0.523432010005041,-0.934483649181849,3.48602149865404,-0.268065945532078,0.788648558312246,NA,"1700022A21Rik","72252"
"1700022A22Rik",12.1224786562726,39.1760467961987,24.9962476981413,0,0,0,12.7157955251021,7.00720763024405,1.4129681362456,4.95921135834167,7.07799272745205e-07,7.70375987935602e-06,"1700022A22Rik","71120"
"1700022E09Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700022E09Rik","75636"
"1700022H01Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700022H01Rik","75539"
"1700022H16Rik",6.32477147283789,12.2425146238121,10.8679337818006,0,0,1.10784926518995,5.09051152394008,4.67035410188052,1.52125573807636,3.07006506860328,0.00214012139677153,0.00855726008385058,"1700022H16Rik","69420"
"1700022I11Rik",0.527064289403157,0,0,4.79085149412259,7.92543941978162,3.32354779556986,2.76115049981287,-4.09831703702968,1.69607635726726,-2.41635172819278,0.0156769096206891,0.0434029128345298,"1700022I11Rik","67317"
"1700023C21Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700023C21Rik","73257"
"1700023F02Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700023F02Rik","69433"
"1700023F06Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700023F06Rik",NA
"1700024B18Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700024B18Rik","69393"
"1700024F13Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700024F13Rik","73270"
"1700024G13Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700024G13Rik","67085"
"1700024I08Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700024I08Rik","75522"
"1700024N05Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700024N05Rik","75520"
"1700024P04Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700024P04Rik","69382"
"1700024P16Rik",4.74357860462841,7.34550877428725,6.52076026908034,0,0,0,3.101641274666,4.9764081578061,1.69902800263975,2.92897359553483,0.00340083310443288,0.0125311253139728,"1700024P16Rik",NA
"1700025B11Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025B11Rik","76409"
"1700025C18Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025C18Rik","72211"
"1700025F22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025F22Rik",NA
"1700025F24Rik",0,0,2.17358675636011,0,0,0,0.362264459393352,1.86231285087906,4.02175522411696,0.463059720718821,0.643321560630684,NA,"1700025F24Rik","67081"
"1700025G04Rik",7.3789000516442,4.89700584952483,6.52076026908034,1.91634059764904,1.13220563139737,7.75494485632967,4.93335954260424,0.820078897932409,1.08282501312803,0.757351269124632,0.448839442813336,0.566426943410051,"1700025G04Rik","69399"
"1700025J12Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025J12Rik","69407"
"1700025K24Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025K24Rik","69418"
"1700025M24Rik",0,0,0,4.79085149412259,6.79323378838425,4.43139706075981,2.66924705721111,-5.02830080667152,1.77044181226983,-2.84013898215886,0.00450938825609826,0.0158190286602994,"1700025M24Rik","72276"
"1700025N23Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700025N23Rik","69986"
"1700026D08Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700026D08Rik",NA
"1700026D11Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700026D11Rik","70371"
"1700026F02Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700026F02Rik","69419"
"1700026J14Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700026J14Rik","69432"
"1700026L06Rik",1.05412857880631,1.22425146238121,1.08679337818006,0,0,0,0.560862236561263,2.51632376677937,2.91234685715018,0.864019256704083,0.387577312180596,NA,"1700026L06Rik",NA
"1700027A15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700027A15Rik","69449"
"1700027F06Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700027F06Rik","72268"
"1700027F09Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700027F09Rik","69999"
"1700027H10Rik",1.05412857880631,2.44850292476242,1.08679337818006,0,0,0,0.764904146958131,2.94811690740308,2.61940228225348,1.12549222674831,0.260380509318459,NA,"1700027H10Rik","72274"
"1700027I24Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700027I24Rik","75567"
"1700027J07Rik",9.48715720925683,1.22425146238121,5.43396689090028,0,0,0,2.69089592708972,4.81199391093014,1.86135250004611,2.58521366093254,0.00973186694623384,0.0295830913874058,"1700027J07Rik","69443"
"1700028B04Rik",0,0,2.17358675636011,0,0,0,0.362264459393352,1.86231285087906,4.02175522411696,0.463059720718821,0.643321560630684,NA,"1700028B04Rik","70001"
"1700028D13Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700028D13Rik","75569"
"1700028E10Rik",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"1700028E10Rik","625175"
"1700028I16Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700028I16Rik","70003"
"1700028J19Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700028J19Rik","70004"
"1700028K03Rik",0.527064289403157,0,0,2.87451089647355,0,4.43139706075981,1.30549537443942,-2.98090050868457,2.28717751809027,-1.30330964042246,0.192469071161231,0.298303166812178,"1700028K03Rik","76421"
"1700028M03Rik",4.21651431522526,1.22425146238121,3.26038013454017,0,0,0,1.45019098535777,3.91290290585773,2.13592241752264,1.83194992184975,0.0669588818928976,0.134399026791646,"1700028M03Rik","69460"
"1700028P14Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700028P14Rik","67483"
"1700028P15Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700028P15Rik","75655"
"1700029B22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700029B22Rik","69495"
"1700029F12Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700029F12Rik","66479"
"1700029H14Rik",0,0,0,21.0797465741394,13.5864675767685,15.5098897126593,8.3626839772612,-6.67974777979907,1.43358800930313,-4.65946125138568,3.170380676117e-06,2.93338396386424e-05,"1700029H14Rik","66501"
"1700029I15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700029I15Rik","75641"
"1700029J03Rik",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700029J03Rik","72264"
"1700029J07Rik",4.74357860462841,6.12125731190604,0,0.958170298824518,0,1.10784926518995,2.15514258009149,2.38289458808396,1.85188344102503,1.28674112813764,0.198184532753926,0.304753482235696,"1700029J07Rik","69479"
"1700029M20Rik",2.63532144701579,0,0,1.91634059764904,2.26441126279475,0,1.13601221790993,-0.516060346274128,2.32973352352403,-0.221510460773007,0.824694992376682,NA,"1700029M20Rik","73937"
"1700029N11Rik",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"1700029N11Rik","69491"
"1700029P11Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700029P11Rik","66346"
"1700030A11Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700030A11Rik","74179"
"1700030C10Rik",0,1.22425146238121,0,0,0,0,0.204041910396868,0.809987487622326,4.06699204282385,0.199161316052127,0.84213655851987,NA,"1700030C10Rik","69513"
"1700030F04Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700030F04Rik","72263"
"1700030F18Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700030F18Rik",NA
"1700030J22Rik",0,0,0,1.91634059764904,0,0,0.319390099608173,-1.98731889051534,4.05009941139872,-0.490683978008583,0.623649980208352,NA,"1700030J22Rik","69528"
"1700030K09Rik",0.527064289403157,0,0,0.958170298824518,0,1.10784926518995,0.432180642236271,-1.17152083364441,3.27111563384837,-0.35814106402168,0.720237749777319,NA,"1700030K09Rik","72254"
"1700030L20Rik",1.58119286820947,1.22425146238121,0,0,0,0,0.467574055098447,2.2789394592349,3.52381422061671,0.646725200750243,0.517809810081561,NA,"1700030L20Rik","70055"
"1700030M09Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700030M09Rik","72259"
"1700030N03Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700030N03Rik","70011"
"1700030O20Rik",1.05412857880631,1.22425146238121,0,0,0,0,0.379730006864587,1.96632501696914,3.81378018798563,0.515584255003358,0.606144809417348,NA,"1700030O20Rik","72286"
"1700031A10Rik",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700031A10Rik","73286"
"1700031F05Rik",0,2.44850292476242,2.17358675636011,0,2.26441126279475,0,1.14775015731955,1.00033883350727,2.42069422518926,0.413244606897452,0.679427409517811,NA,"1700031F05Rik","73300"
"1700031M16Rik",0,0,0,2.87451089647355,0,1.10784926518995,0.663726693610584,-3.03304599644655,3.13012447200133,-0.968985745958942,0.332552301121035,NA,"1700031M16Rik","73302"
"1700031P21Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700031P21Rik","73278"
"1700034E13Rik",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700034E13Rik","78414"
"1700034G24Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700034G24Rik","67325"
"1700034H15Rik",0,0,0,10.5398732870697,5.66102815698687,4.43139706075981,3.4387164174694,-5.40039683115737,1.68891516820449,-3.19755363254781,0.00138598635293559,0.00592828987398326,"1700034H15Rik","98736"
"1700034I23Rik",4.21651431522526,7.34550877428725,5.43396689090028,45.9921743435769,22.6441126279475,47.637518403168,22.2116325591842,-2.8201738798613,0.665814306325798,-4.2356763035388,2.27864834737827e-05,0.00016769082012745,"1700034I23Rik","73297"
"1700034J05Rik",27.9344073383673,9.79401169904967,6.52076026908034,1.91634059764904,1.13220563139737,2.21569853037991,8.25223734432061,3.0976779170304,1.06986791341079,2.89538351248882,0.00378695552834257,0.0136737570829436,"1700034J05Rik","73344"
"1700034K08Rik",2.63532144701579,2.44850292476242,6.52076026908034,0,0,0,1.93409744014309,4.29669039966133,1.95361357729599,2.19935531243001,0.0278526675341346,0.0686260756610719,"1700034K08Rik","78349"
"1700034O15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700034O15Rik",NA
"1700034P13Rik",4.74357860462841,3.67275438714363,5.43396689090028,0,0,0,2.30838331377872,4.5640564465815,1.82845284216796,2.49613024811183,0.0125556489945088,0.0364343853239616,"1700034P13Rik","73331"
"1700036G14Rik",89.0738649091335,175.067959120513,107.592544439826,0,0,0,61.9557280782453,9.30322889667369,1.2880818909059,7.22254459313204,5.10236644539454e-13,1.76948734374271e-11,"1700036G14Rik","73283"
"1700037C18Rik",0,0,0,1.91634059764904,1.13220563139737,1.10784926518995,0.692732582372727,-3.08823805290659,2.72416415864509,-1.13364609218065,0.256943030607795,NA,"1700037C18Rik","73261"
"1700037H04Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700037H04Rik","67326"
"1700039E15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700039E15Rik",NA
"1700039E22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700039E22Rik","73322"
"1700040L02Rik",8.96009291985367,11.0182631614309,28.2566278326815,0,0,0,8.03916398566101,6.35102591103906,1.48875818546026,4.26598891147364,1.99018664901321e-05,0.000147898184309021,"1700040L02Rik",NA
"1700041A01Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700041A01Rik","73312"
"1700041C23Rik",0,0,0,0,1.13220563139737,0,0.188700938566229,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700041C23Rik","67319"
"1700041M19Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700041M19Rik","76601"
"1700042G07Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700042G07Rik","67323"
"1700042G15Rik",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700042G15Rik","73349"
"1700042O10Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700042O10Rik","73321"
"1700044C05Rik",0.527064289403157,0,0,0,1.13220563139737,0,0.276544986800089,-0.313077051248528,4.07237789818556,-0.0768781923180604,0.938720446203516,NA,"1700044C05Rik","73306"
"1700044K03Rik",0.527064289403157,1.22425146238121,0,0,0,0,0.291885958630728,1.53058070860726,4.04614451039575,0.378281276082637,0.705221653342238,NA,"1700044K03Rik","67321"
"1700045H11Rik",0,0,0,0.958170298824518,0,0,0.159695049804086,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700045H11Rik","73348"
"1700046C09Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700046C09Rik","73307"
"1700047A11Rik",0,0,0,0,0,1.10784926518995,0.184641544198325,-1.22082899275181,4.0804728567969,-0.299188117553156,0.764796515123686,NA,"1700047A11Rik","76604"
"1700047E10Rik",0.527064289403157,1.22425146238121,0,0,0,0,0.291885958630728,1.53058070860726,4.04614451039575,0.378281276082637,0.705221653342238,NA,"1700047E10Rik","74328"
"1700047G03Rik",0,0,0,11.4980435858942,5.66102815698687,2.21569853037991,3.22912837887683,-5.31122217210701,1.7630423503996,-3.01253238239184,0.00259077793258405,0.00996171856788638,"1700047G03Rik","73339"
"1700047I17Rik2",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700047I17Rik2",NA
"1700047L14Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700047L14Rik","73295"
"1700047M11Rik",20.02844299732,56.3155672695356,79.3359166071442,0,0,0,25.946654479,8.04242501672349,1.3700659315714,5.8701007239113,4.35530457788868e-09,7.40680964431966e-08,"1700047M11Rik","67330"
"1700048M11Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700048M11Rik","100503166"
"1700048O20Rik",0,0,0,9.58170298824518,2.26441126279475,16.6177389778493,4.7439755381482,-5.86039035819981,1.66024005413112,-3.52984518330201,0.000415802902193656,0.00211732264783065,"1700048O20Rik","69430"
"1700049E15Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700049E15Rik","100039727"
"1700049E22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700049E22Rik","73395"
"1700049G17Rik",13.1766072350789,24.4850292476242,10.8679337818006,2.87451089647355,0,0,8.56734686016287,3.96977262145674,1.20701457287428,3.28891855216252,0.00100573122985738,0.00452621705311559,"1700049G17Rik",NA
"1700049L16Rik",0.527064289403157,1.22425146238121,0,0,0,0,0.291885958630728,1.53058070860726,4.04614451039575,0.378281276082637,0.705221653342238,NA,"1700049L16Rik","108950"
"1700051A21Rik",0.527064289403157,0,0,2.87451089647355,3.39661689419212,5.53924632594976,2.05623973433643,-3.65859701022627,1.81191817021079,-2.01918445897623,0.0434680509926015,0.0962811432130009,"1700051A21Rik","73366"
"1700052I22Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700052I22Rik","67340"
"1700052K11Rik",0,0,0,0.958170298824518,0,2.21569853037991,0.528978138200737,-2.69515856066324,3.38708318964366,-0.795716671177123,0.42619673472985,NA,"1700052K11Rik","73431"
"1700054A03Rik",0.527064289403157,0,0,0,0,0,0.0878440482338595,0.648704840267485,4.07237813541102,0.15929386189036,0.873437356515855,NA,"1700054A03Rik","78457"
"1700054K19Rik",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"1700054K19Rik","67336"
